0.155,0.23376,1.2668,257.88
0.156,0.23504,1.2784,258.4
0.157,0.23632,1.2901,258.92
0.158,0.23762,1.3019,259.45
0.159,0.23892,1.3136,259.97
0.16,0.24024,1.3255,260.5
0.161,0.24157,1.3373,261.02
0.162,0.24292,1.3492,261.54
0.163,0.24427,1.3612,262.07
0.164,0.24564,1.3732,262.59
0.165,0.24702,1.3852,263.12
0.166,0.24841,1.3973,263.64
0.167,0.24981,1.4094,264.16
0.168,0.25123,1.4216,264.69
0.169,0.25266,1.4338,265.21
0.17,0.2541,1.4461,265.73
0.171,0.25555,1.4584,266.26
0.172,0.25702,1.4707,266.78
0.173,0.25849,1.4831,267.31
0.174,0.25998,1.4955,267.83
0.175,0.26148,1.508,268.35
0.176,0.263,1.5205,268.88
0.177,0.26452,1.5331,269.4
0.178,0.26606,1.5457,269.93
0.179,0.26762,1.5584,270.45
0.18,0.26918,1.571,270.97
0.181,0.27076,1.5838,271.5
0.182,0.27235,1.5966,272.02
0.183,0.27395,1.6094,272.54
0.184,0.27557,1.6223,273.07
0.185,0.2772,1.6352,273.59
0.186,0.27884,1.6481,274.12
0.187,0.28049,1.6611,274.64
0.188,0.28216,1.6742,275.16
0.189,0.28384,1.6872,275.69
0.19,0.28554,1.7004,276.21
0.191,0.28724,1.7135,276.74
0.192,0.28896,1.7268,277.26
0.193,0.2907,1.74,277.78
0.194,0.29244,1.7533,278.31
0.195,0.2942,1.7667,278.83
0.196,0.29598,1.7801,279.35
0.197,0.29776,1.7935,279.88
0.198,0.29956,1.807,280.4
0.199,0.30138,1.8205,280.93
0.2,0.30321,1.8341,281.45
0.201,0.30505,1.8477,281.97
0.202,0.3069,1.8613,282.5
0.203,0.30877,1.875,283.02
0.204,0.31065,1.8887,283.55
0.205,0.31255,1.9025,284.07
0.206,0.31446,1.9164,284.59
0.207,0.31638,1.9302,285.12
0.208,0.31832,1.9441,285.64
0.209,0.32027,1.9581,286.16
0.21,0.32223,1.9721,286.69
0.211,0.32421,1.9861,287.21
0.212,0.32621,2.0002,287.74
0.213,0.32821,2.0143,288.26
0.214,0.33023,2.0285,288.78
0.215,0.33227,2.0427,289.31
0.216,0.33432,2.057,289.83
0.217,0.33638,2.0713,290.35
0.218,0.33846,2.0856,290.88
0.219,0.34056,2.1,291.4
0.22,0.34266,2.1145,291.93
0.221,0.34478,2.129,292.45
0.222,0.34692,2.1435,292.97
0.223,0.34907,2.158,293.5
0.224,0.35124,2.1726,294.02
0.225,0.35342,2.1873,294.55
0.226,0.35561,2.202,295.07
0.227,0.35782,2.2167,295.59
0.228,0.36005,2.2315,296.12
0.229,0.36229,2.2463,296.64
0.23,0.36454,2.2612,297.16
0.231,0.36681,2.2761,297.69
0.232,0.36909,2.2911,298.21
0.233,0.37139,2.3061,298.74
0.234,0.3737,2.3211,299.26
0.235,0.37603,2.3362,299.78
0.236,0.37838,2.3531,300.39
0.237,0.38074,2.3716,301.08
0.238,0.38312,2.3894,301.73
0.239,0.38551,2.4038,302.21
0.24,0.3879,2.4123,302.4
0.241,0.39031,2.4167,270.95
0.242,0.39274,2.4205,195.96
0.243,0.39517,2.4235,106.45
0.244,0.3976,2.4254,31.45
0.245,0.4,2.4261,0
0.246,0.40239,2.425,0
0.247,0.40477,2.4219,0
0.248,0.40715,2.417,0
0.249,0.40953,2.4103,0
0.25,0.41191,2.4023,0
0.251,0.41428,2.3929,0
0.252,0.41665,2.3825,0
0.253,0.41901,2.3711,0
0.254,0.42136,2.3591,0
0.255,0.4237,2.3465,0
0.256,0.42604,2.3336,0
0.257,0.42837,2.3205,0
0.258,0.43068,2.3075,0
0.259,0.43299,2.2947,0
0.26,0.43528,2.2823,0
0.261,0.43756,2.2705,0
0.262,0.43983,2.2596,0
0.263,0.44208,2.2495,0
0.264,0.44432,2.2397,0
0.265,0.44656,2.2299,0
0.266,0.44878,2.2201,0
0.267,0.451,2.2103,0
0.268,0.4532,2.2005,0
0.269,0.4554,2.1907,0
0.27,0.45759,2.1809,0
0.271,0.45976,2.171,0
0.272,0.46193,2.1612,0
0.273,0.46409,2.1514,0
0.274,0.46624,2.1416,0
0.275,0.46837,2.1318,0
0.276,0.4705,2.122,0
0.277,0.47262,2.1122,0
0.278,0.47473,2.1024,0
0.279,0.47682,2.0926,0
0.28,0.47891,2.0828,0
0.281,0.48098,2.0729,0
0.282,0.48305,2.0631,0
0.283,0.4851,2.0533,0
0.284,0.48715,2.0435,0
0.285,0.48919,2.0337,0
0.286,0.49122,2.0239,0
0.287,0.49324,2.0141,0
0.288,0.49525,2.0043,0
0.289,0.49725,1.9945,0
0.29,0.49924,1.9847,0
0.291,0.50123,1.9748,0
0.292,0.5032,1.965,0
0.293,0.50516,1.9552,0
0.294,0.50711,1.9454,0
0.295,0.50905,1.9356,0
0.296,0.51098,1.9258,0
0.297,0.5129,1.916,0
0.298,0.51481,1.9062,0
0.299,0.5167,1.8964,0
0.3,0.51859,1.8866,0
0.301,0.52047,1.8767,0
0.302,0.52235,1.8669,0
0.303,0.52421,1.8571,0
0.304,0.52606,1.8473,0
0.305,0.52791,1.8375,0
0.306,0.52974,1.8277,0
0.307,0.53157,1.8179,0
0.308,0.53338,1.8081,0
0.309,0.53519,1.7983,0
0.31,0.53698,1.7885,0
0.311,0.53876,1.7786,0
0.312,0.54054,1.7688,0
0.313,0.5423,1.759,0
0.314,0.54405,1.7492,0
0.315,0.5458,1.7394,0
0.316,0.54753,1.7296,0
0.317,0.54925,1.7198,0
0.318,0.55096,1.71,0
0.319,0.55267,1.7002,0
0.32,0.55436,1.6904,0
0.321,0.55605,1.6805,0
0.322,0.55772,1.6707,0
0.323,0.55939,1.6609,0
0.324,0.56105,1.6511,0
0.325,0.5627,1.6413,0
0.326,0.56434,1.6315,0
0.327,0.56597,1.6217,0
0.328,0.56758,1.6119,0
0.329,0.56919,1.6021,0
0.33,0.57079,1.5923,0
0.331,0.57238,1.5824,0
0.332,0.57395,1.5726,0
0.333,0.57551,1.5628,0
0.334,0.57707,1.553,0
0.335,0.57861,1.5432,0
0.336,0.58015,1.5334,0
0.337,0.58168,1.5236,0
0.338,0.5832,1.5138,0
0.339,0.58471,1.504,0
0.34,0.58621,1.4942,0
0.341,0.5877,1.4843,0
0.342,0.58918,1.4745,0
0.343,0.59065,1.4647,0
0.344,0.59212,1.4549,0
0.345,0.59357,1.4451,0
0.346,0.59501,1.4353,0
0.347,0.59644,1.4255,0
0.348,0.59786,1.4157,0
0.349,0.59927,1.4059,0
0.35,0.60067,1.3961,0
0.351,0.60205,1.3862,0
0.352,0.60343,1.3764,0
0.353,0.6048,1.3666,0
0.354,0.60616,1.3568,0
0.355,0.60751,1.347,0
0.356,0.60886,1.3372,0
0.357,0.61019,1.3274,0
0.358,0.61151,1.3176,0
0.359,0.61283,1.3078,0
0.36,0.61414,1.298,0
0.361,0.61543,1.2881,0
0.362,0.61672,1.2783,0
0.363,0.61799,1.2685,0
0.364,0.61926,1.2587,0
